"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","dif_vector"
"16373","64105",-2.19022549443455,4.44312819626866,-11.9386237679949,7.9946128903926e-23,8.42656063163471e-21,41.2968496543464,-0.2108277
"15079","55576",2.08699529038326,8.55122194410448,11.9280109892223,8.50418790370145e-23,8.91929331325836e-21,41.2356925139573,0.23234071
"10064","81875",-2.9456282131255,17.6659744600746,-11.9041083017025,9.77410129431505e-23,1.02006950749438e-20,41.0979428053646,-0.796829799999998
"19314","388503",3.57683577403238,8.27404177380597,11.9008208954511,9.96300332849325e-23,1.03468719861499e-20,41.0789968191297,1.38200384
"9686","4018",5.64866553639946,16.6437484528358,11.8927909603715,1.04399249918588e-22,1.07892805306107e-20,41.032717820606,-3.43898955
"13726","55055",-2.94615001930634,11.5657770521642,-11.8900223633505,1.06096017649855e-22,1.09114088831545e-20,41.016761259633,2.6112046
"6110","8625",-1.35041675619433,6.87879788910448,-11.8816774948775,1.11379027464595e-22,1.13994013326807e-20,40.96866549972,3.85612428
"5661","30",2.90075417955194,19.1076153722388,11.862972679037,1.24196801540694e-22,1.26501607569285e-20,40.8608554667743,5.27452038
"13980","79005",-1.0821811159919,7.6471887730597,-11.8587065763397,1.27321094554612e-22,1.29063383216938e-20,40.8362658166286,-0.31273868
"16890","11185",1.92479439963023,5.42226252753731,11.8534925151606,1.31246617805233e-22,1.32409087848651e-20,40.8062117429906,3.4545076
"7825","9122",1.81374867014035,4.02330878216418,11.8500834159074,1.33878477194308e-22,1.34424143025527e-20,40.786561296002,1.70300459
"7474","4521",-1.23913636170311,5.56733156544776,-11.8464704442545,1.36725387614268e-22,1.36635097263957e-20,40.7657354894459,0.18786389
"9832","120227",-2.08127393600809,11.0910572015672,-11.8255366945971,1.54454136860982e-22,1.53627480917219e-20,40.6450653984175,0.99457992
"15081","3781",3.11824247734413,4.42380879328358,11.8161613567645,1.63122871261524e-22,1.61491642548909e-20,40.5910200956608,0.325720939999999
"6952","9319",-2.19767619305263,5.27534036746269,-11.8110478576918,1.68054421815745e-22,1.65600045608762e-20,40.5615421136659,1.96513078
"7830","29899",-5.47824975391903,18.6043361276866,-11.8055215790042,1.73551915612618e-22,1.70225503896709e-20,40.5296841133689,1.00580127
"2473","374569",2.49694060547098,11.0895952181343,11.7991184687995,1.80147076531646e-22,1.75879998313339e-20,40.4927707591335,1.72610166
"14993","79733",-2.31040994219433,4.53038666320896,-11.7927465161462,1.86959051821162e-22,1.81693324398309e-20,40.4560364192397,1.28863392
"3786","285590",-1.35937443580027,9.9858975638806,-11.7913560793337,1.88479428141471e-22,1.82334482402064e-20,40.4480204645248,0.7457422
"14966","57733",7.60870791680972,14.3641044046269,11.7889118386343,1.91182135315915e-22,1.84108396309226e-20,40.4339291966214,0.19236196
"16622","84260",-1.40434321510392,10.6745172664179,-11.7802238689353,2.01106522475167e-22,1.92789266296782e-20,40.3838415726064,0.977900330000001
"7782","23421",-1.69449416703644,6.6694298169403,-11.7757708203393,2.06391444053063e-22,1.96964375392261e-20,40.3581685748336,0.868537379999999
"16255","146909",-1.81672061636438,6.29337278514925,-11.7624171066479,2.23087553137137e-22,2.1194317940643e-20,40.2811792571333,0.82098105
"11492","219595",2.49740613879892,5.99280317738806,11.7591788413058,2.27335901081562e-22,2.15015107156874e-20,40.2625090433614,1.2288403
"1468","125058",-4.54986443304994,26.7144161836567,-11.7553735759447,2.32431660385574e-22,2.18857651419056e-20,40.2405696144566,1.36130755
"8144","80308",-2.37844795945479,13.6910024368657,-11.7409196815618,2.52850742775385e-22,2.37014604235962e-20,40.1572333274402,0.619244950000001
"14614","79573",-1.56828331187044,6.96179368955224,-11.7401735564517,2.53952209768542e-22,2.37014604235962e-20,40.1529313494562,1.01324222
"10799","11004",-3.6628021042753,10.4558736043284,-11.7388658570691,2.55894292455388e-22,2.37779670173677e-20,40.1453914525266,0.759510629999999
"13676","56898",2.89311860561133,12.3410453120149,11.7334677139258,2.64069669473416e-22,2.4430480425606e-20,40.1142667646564,0.7600982
"5404","10212",-1.58145009217814,8.31200229492537,-11.7310744079453,2.67777397883548e-22,2.46657910937428e-20,40.1004672942406,1.61240481
"15469","51348",0.870039674688257,3.28439072149254,11.7292562364439,2.7062889554113e-22,2.48205358482008e-20,40.0899839232103,2.66940727
"10245","11082",-1.53507413063158,4.30390575395522,-11.7137705621917,2.96180211274202e-22,2.70468705002381e-20,40.0006936962615,2.04009952
"16539","6941",-2.02092723476653,5.79223605529851,-11.708645944492,3.05156520523851e-22,2.77469787288339e-20,39.9711445999112,-0.0324566700000002
"10506","4176",-3.14708198745478,14.7161878062687,-11.7021649089498,3.16899510682691e-22,2.86915941595021e-20,39.9337738343377,1.41189877
"10699","7936",-1.53422841666127,8.53076152574627,-11.701346542385,3.1841410049139e-22,2.87060473745131e-20,39.9290549592866,1.43916804
"12310","25891",1.20808929584075,5.45871295485075,11.695393277372,3.29652231475809e-22,2.95932719324004e-20,39.8947269546562,-0.00164928000000231
"7676","1062",-1.68617506221323,4.81030489283582,-11.674101208479,3.73193018180088e-22,3.33606214479466e-20,39.7719485907759,1.58891447
"8271","7286",-2.14726688786235,6.81079892798507,-11.6666510459351,3.89749847354802e-22,3.469428683218e-20,39.7289869937651,2.88399814
"16583","84262",-1.30376973866127,6.63025545208955,-11.6418536201261,4.5033643270129e-22,3.99197810176131e-20,39.585988210373,0.46740642
"10909","65005",-2.23821328500945,15.9112161049254,-11.6409981268772,4.52586923095042e-22,3.99521106362148e-20,39.5810547608944,0.425614909999999
"18470","100505522",-1.99578511097166,6.28719878708955,-11.6326666898732,4.75100807720654e-22,4.17655008812024e-20,39.5330088049954,0.49481428
"13016","100505584",3.32219478075303,9.9468059308209,11.6088759371868,5.45748923238632e-22,4.77778375526184e-20,39.3958087095186,-2.29175553
"9901","4931",-1.23801959794602,6.4153970791791,-11.5967870045392,5.85581186811282e-22,5.10540042131021e-20,39.3260909005593,0.549694489999999
"5255","908",-2.53477836087989,17.0970895377612,-11.5960446013371,5.88120042171126e-22,5.10652098911372e-20,39.3218093727804,2.10398085
"13770","9569",-1.14250784522267,6.69560905365672,-11.5806737272365,6.43230773282119e-22,5.56223965826734e-20,39.2331629501995,0.16476485
"14943","80263",-2.61280876391903,10.2410710391045,-11.5690406319927,6.88348770208209e-22,5.92819392098826e-20,39.1660720287373,-0.0838317400000004
"7239","3832",-2.33438502463698,4.37271530597015,-11.567672233453,6.93859905891689e-22,5.95146395393576e-20,39.158180090494,0.00880671999999993
"18144","140876",2.22726831449392,9.00613685268657,11.5554795707407,7.449552777137e-22,6.36396069098486e-20,39.0878611749451,-0.0807498300000002
"7614","1058",-3.2016025737247,10.9113510109701,-11.5496241381773,7.70814482925425e-22,6.55842394990283e-20,39.054090809443,1.62283850999999
"11036","57405",-1.88509156906073,4.00836801768657,-11.5400956054247,8.1482823977864e-22,6.90518043518011e-20,38.9991360538809,0.721714909999999
"21062","84542",-1.70324495840216,5.62272372208955,-11.5342181956797,8.43221356522769e-22,7.11732576067386e-20,38.9652385660651,3.04757564
"13753","11267",-1.66396505123348,14.0572947202985,-11.5188578582547,9.22185905908866e-22,7.75294865181954e-20,38.876648483882,0.0997648
"11011","654483",-1.64222261848853,7.64883330671642,-11.5052189761541,9.98478695955131e-22,8.32852767250945e-20,38.7979862286862,-1.03571538
"19377","163786",-1.32543304618894,4.0646448491791,-11.5052133741934,9.98511294636741e-22,8.32852767250945e-20,38.7979539192786,0.839288030000001
"5516","10067",-1.33199110185155,8.34351629417911,-11.4966807599115,1.04942016926552e-21,8.71882968865068e-20,38.7487418336446,0.603395839999999
"9997","5981",-2.59729641113091,18.0515653676119,-11.473830842502,1.19890330041498e-21,9.91360904310185e-20,38.6169536748077,0.504240709999999
"13426","57472",-2.44052891173009,12.9525196307463,-11.4733046704285,1.20258544514169e-21,9.91360904310185e-20,38.6139189403404,-0.21118921
"9022","735",5.61609861715249,7.59572480574627,11.4712176582983,1.21730206031153e-21,9.99603156967441e-20,38.6018819484699,1.2243607
"2256","93594",-2.09716603567881,8.36294275813433,-11.4589645051353,1.30741145802131e-21,1.06945247682006e-19,38.5312109485884,0.9020101
"5286","27101",-4.4807552468583,29.422432403806,-11.4442643375805,1.42436093410356e-21,1.160635028843e-19,38.4464265521538,0.27411285
"17124","57648",-1.25150095669096,7.49735085119403,-11.4423915725156,1.43999254829843e-21,1.16887670989466e-19,38.4356252318005,-1.29478092
"10726","7980",2.85693639058569,6.88889695134328,11.4343098397311,1.5094408490273e-21,1.22057304685085e-19,38.3890132213009,-4.39931935
"14753","64231",10.0797589430175,42.6519924052239,11.4301763264585,1.54624583183834e-21,1.24558038757898e-19,38.3651728868268,0.3424964
"1852","28513",3.11343198538461,10.4640332751493,11.4132701539658,1.70635846618975e-21,1.36935266911727e-19,38.267665533414,-0.379125500000001
"17623","148362",-2.39944455913631,16.071647981791,-11.4028336140202,1.813370513718e-21,1.44973840391055e-19,38.2074724058418,0.528015760000001
"7047","1164",-2.12324886251552,7.84747084626866,-11.4015511017685,1.82697565373289e-21,1.45512429323252e-19,38.2000754849965,0.39972442
"1209","91687",-3.35367162314169,9.53467678179105,-11.3992407877348,1.85174198797344e-21,1.4693260583223e-19,38.1867507017267,0.0649807299999998
"7678","5723",-4.18712443132523,16.5362940129851,-11.3925925780976,1.92489914784416e-21,1.52167587112785e-19,38.1484070902731,-0.80530763
"4784","9092",-0.900733045643727,6.76223389649254,-11.3838627530298,2.02536974595931e-21,1.59391254863657e-19,38.0980579251075,1.75871884
"9169","10249",9.06652714327937,19.7150932847015,11.3833590383269,2.03132440353004e-21,1.59391254863657e-19,38.0951527632764,-0.1134672
"3036","23177",-4.91590284129553,25.7121601486567,-11.3738539064293,2.14702941057897e-21,1.67848579677218e-19,38.040332309648,0.592549690000002
"7037","1031",-3.24324047504184,12.8025444906716,-11.3644767058386,2.2676333804721e-21,1.76625297053978e-19,37.9862500084434,1.19980081
"4165","27154",-1.47879259266936,14.0439171710448,-11.36297754054,2.28753320837728e-21,1.77522632061102e-19,37.9776037164536,0.422271950000003
"16457","25962",-2.29430772832388,14.2583428714925,-11.3515299684106,2.44535837984793e-21,1.8907796582284e-19,37.9115812539266,0.0585181200000005
"16318","84928",-1.65323504010257,10.3091813138806,-11.3464324114734,2.51909748071208e-21,1.94071269914059e-19,37.8821819107639,-0.54335172
"12068","9862",-1.20747828079082,6.7675180369403,-11.3279385687887,2.80578634112043e-21,2.15374599358614e-19,37.775522728966,0.0436389199999994
"10228","1827",3.22724631377598,17.7100140576119,11.3265206609547,2.82906830760288e-21,2.16377765938175e-19,37.767345332709,0.122019289999999
"13735","55204",-1.4810232059811,7.60180505985075,-11.3217769361727,2.90837333709894e-21,2.21643156545965e-19,37.7399872798175,1.56361374
"13761","55038",-1.33409147156005,6.3097970791791,-11.3069297875424,3.17124034856827e-21,2.40809670339668e-19,37.6543615564038,0.18659665
"6048","86",-1.33347809187585,6.75164374044776,-11.2988808600483,3.32354298631843e-21,2.51473506100508e-19,37.6079427914735,-0.0151585600000006
"6064","29890",-1.70270858711471,12.8189851819403,-11.2897177618147,3.5058496913365e-21,2.64323599859983e-19,37.5550990752452,-0.65961691
"6598","2639",3.45016031426181,14.8242251240299,11.2850589054908,3.60234153380928e-21,2.70635488422991e-19,37.5282316227139,0.28128993
"12653","51018",-2.70677410787584,11.1769339249254,-11.27068498707,3.9171034328046e-21,2.93242944619782e-19,37.4453388339813,0.538138309999997
"15275","79595",-1.05501949747099,6.26344889992537,-11.2662222974928,4.02031358889726e-21,2.9990973131823e-19,37.4196033433257,-0.393107339999998
"5999","10473",-3.47987458681783,22.4288452598507,-11.2614986835925,4.13252178967894e-21,3.07198619775923e-19,37.3923633366729,0.808556379999999
"16102","60626",-0.717440633740894,7.84114972126866,-11.2574525736981,4.23112249331092e-21,3.13428535466032e-19,37.3690304968109,1.97613445
"6094","25804",-2.68617225631579,19.7165854833582,-11.2541984347699,4.31212740207717e-21,3.18316136377724e-19,37.3502648491582,0.0785838599999997
"17169","200185",-1.73722379122536,15.018935284403,-11.2526127034611,4.35216088439833e-21,3.1918610161914e-19,37.3411204449902,0.0191794299999999
"17518","83695",-2.67528683254251,10.3919372299254,-11.252538459227,4.35404433908861e-21,3.1918610161914e-19,37.3406923028552,3.86389078
"18773","375444",-1.4084845748529,4.32915407350746,-11.2500316082691,4.41811960774168e-21,3.22766489688329e-19,37.3262361458382,0.19748822
"7716","1836",-4.37415039804857,17.0143553785821,-11.2469008878826,4.49946651044672e-21,3.27579716461595e-19,37.3081824281924,-0.0961329100000001
"16189","84619",3.68413229498246,16.1639163006716,11.2349799924268,4.82315698493737e-21,3.49943163982476e-19,37.2394398515558,0.923571919999999
"5716","5977",-0.910021244798925,6.91732728970149,-11.2313169059499,4.92722215955581e-21,3.56273476697438e-19,37.2183167204091,0.27487428
"6754","23660",-1.71339676834548,10.0506892346269,-11.2306313495076,4.94694616738134e-21,3.56482998306602e-19,37.214363484981,-0.46880498
"11923","23279",-2.53697540197841,13.4775946512687,-11.2156699473031,5.39761419320077e-21,3.8757643783271e-19,37.128090345522,0.0215614399999993
"5758","55746",-1.76934577133333,10.9182825041045,-11.2151174447334,5.41502056067602e-21,3.8757643783271e-19,37.1249044513158,0.22516225
"5743","5585",-1.2990131571471,6.39287022723881,-11.2143745956775,5.43851219877896e-21,3.87947203512899e-19,37.1206209679116,0.576633580000001
"8866","9631",-1.42685538659919,5.9651094308209,-11.2078245283239,5.65010972644958e-21,4.0168867337101e-19,37.0828516421105,0.85639157
"15374","54993",-2.21440544530364,10.0231776297761,-11.2047676871343,5.75165750568797e-21,4.07540521456539e-19,37.0652252969134,0.96077546
"667","51239",-1.8754875871579,15.5414606422388,-11.2035952842838,5.79108686575657e-21,4.08966554459729e-19,37.0584650207104,0.11964161
"17315","84320",-1.35415820560864,6.87750289895522,-11.2027641691855,5.819201869936e-21,4.09586746898552e-19,37.0536726778869,2.04788068
"14909","100507619",-2.80126624088799,9.21188703470149,-11.1841633794848,6.48539800582119e-21,4.5496570248784e-19,36.9464196833417,0.76436091
"3070","144481",1.07890007412685,3.96791915358209,11.1805415030524,6.62372641798648e-21,4.6313619766159e-19,36.9255362712366,0.9250293
"1508","4085",-3.82175576794602,9.49113559402985,-11.1732044167881,6.91305340557768e-21,4.8177614950845e-19,36.8832318047958,0.0242520000000006
"8046","2110",3.70921349856951,14.0545811080597,11.170299658481,7.03105902795719e-21,4.88393496938692e-19,36.8664836246716,-0.732465569999999
"10667","26574",-0.817848927384624,7.61617294402985,-11.1664426610968,7.19086722072954e-21,4.97861806988157e-19,36.8442452203481,0.116317909999999
"12500","8833",-1.59076565105803,12.6205302864925,-11.1606029674863,7.43976262996964e-21,5.1341632273139e-19,36.8105755029335,-0.00539820000000013
"10571","1854",-3.17631124946289,24.5719072465672,-11.1458740565799,8.10645610853585e-21,5.5760837375143e-19,36.7256556146727,1.04758533
"6312","22796",-2.38038668600271,11.49767613,-11.1328722338638,8.7444326734537e-21,5.99545471261457e-19,36.6506958663289,-0.00389318999999988
"11532","25778",-3.66166069873954,17.3108442045522,-11.1281027924837,8.99084065801109e-21,6.14451452195558e-19,36.6231991081102,0.23705996
"10605","4192",-2.63755267619433,6.86738641343284,-11.1222443013002,9.30303259533275e-21,6.33742921429967e-19,36.5894242381267,0.61376969
"11848","23248",-2.74254675569231,19.9428363814925,-11.1200807013031,9.42104845126668e-21,6.39725424642743e-19,36.5769509708195,-1.92781251
"2646","10330",-2.95455512528745,29.5026021372388,-11.1115298590864,9.90229182611766e-21,6.68140219158e-19,36.5276556345497,-0.1464001
"7152","51512",-7.67963353219435,31.1704058455224,-11.1115248896412,9.90257853373038e-21,6.68140219158e-19,36.5276269861915,0.48339537
"2896","339324",-2.91892713811066,11.9122964708955,-11.1038354890664,1.03563015375519e-20,6.96535251982778e-19,36.4832988304864,-0.00748750999999981
"17415","440145",-1.81834953990554,8.74217761156716,-11.1018334301355,1.04778074786673e-20,7.02477307731157e-19,36.4717574408834,0.344107950000001
"16773","127",11.2055464608151,24.554199321194,11.0968790363566,1.07846538609105e-20,7.20768696205838e-19,36.4431968330496,-0.0603397099999992
"4925","6176",-0.701217106218632,12.8584734728358,-11.0890519222236,1.12878276999638e-20,7.52024898274944e-19,36.3980766829397,0.0787790199999989
"6649","6878",-1.05169976390284,6.8714976438806,-11.0829303649365,1.16976566497726e-20,7.76885748533174e-19,36.3627891063529,-2.71843464
"8778","54939",-2.27044596332524,20.676078470597,-11.075421169619,1.22207535503988e-20,8.06686560951368e-19,36.3195034122606,0.55127163
"13664","29102",-1.1548257994359,7.64974924574627,-11.075396308715,1.22225236507783e-20,8.06686560951368e-19,36.3193601067461,0.268370129999999
"13344","5859",-0.936200674512817,9.41934511828358,-11.0735258522589,1.23564380663736e-20,8.11073646901524e-19,36.3085782807437,3.12080084
